datasetKey	searchQuery	publisherKey	title	publisher	datasetCategory
297813ec-9981-453d-8531-8ddde98b027b	percentNN_0.3455_countNN_57_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon colombin 2011 - 2015 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
297813ec-9981-453d-8531-8ddde98b027b	percentNN_0.3455_countNN_57_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon colombin 2011 - 2015 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
94e56037-058c-4ffc-a7db-5b11d2fcaa73	percentNN_0.842_countNN_826_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon ramier 2004 - 2008 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
94e56037-058c-4ffc-a7db-5b11d2fcaa73	percentNN_0.8481_countNN_832_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon ramier 2004 - 2008 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
ee601209-8e4f-4781-9aa7-65e9fc3698ff	percentNN_0.7356_countNN_320_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Caille des blés 2003 - 2007 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
ee601209-8e4f-4781-9aa7-65e9fc3698ff	percentNN_0.7264_countNN_316_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Caille des blés 2003 - 2007 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
be962b8e-dcd8-465f-8bec-b29822e1f167	percentNN_0.5483_countNN_142_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Alouette lulu 2011 - 2015 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
be962b8e-dcd8-465f-8bec-b29822e1f167	percentNN_0.5367_countNN_139_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Alouette lulu 2011 - 2015 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
47f5955a-0543-4fd6-bf29-b359bed9ab54	percentNN_0.7463_countNN_356_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Caille des blés 1997 - 2001 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
47f5955a-0543-4fd6-bf29-b359bed9ab54	percentNN_0.7442_countNN_355_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Caille des blés 1997 - 2001 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
9fbdf377-6d9d-4f71-848b-9a054660cd50	percentNN_0.6263_countNN_687_distanceNN_0.09	NA	Insectes Hétéroptères Mirides de France	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
9fbdf377-6d9d-4f71-848b-9a054660cd50	percentNN_0.6199_countNN_680_distanceNN_0.09	NA	Insectes Hétéroptères Mirides de France	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
5e989c66-59f9-4dfa-9c76-d1502d2051d4	percentNN_0.8654_countNN_90_distanceNN_0.09	NA	CardObs : Observations naturalistes issues de l'outil CardObs-Données arachnologiques de TOURNEUR Jérôme et CPIE Loire-Anjou	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
5e989c66-59f9-4dfa-9c76-d1502d2051d4	percentNN_0.8654_countNN_90_distanceNN_0.09	NA	CardObs : Observations naturalistes issues de l'outil CardObs-Données arachnologiques de TOURNEUR Jérôme et CPIE Loire-Anjou	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
f13aaa9c-fa41-4659-903b-5869ee294a77	percentNN_0.9211_countNN_35_distanceNN_0.09	NA	CardObs : Observations naturalistes issues de l'outil CardObs-Données de Lépidoptères de Bruno DAUGET - Dépt du PUY-DE-DOME (63) - Contribution à l'Atlas écologique des Rhopalocères et Zygènes du Puy-de-Dôme	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
f13aaa9c-fa41-4659-903b-5869ee294a77	percentNN_0.9211_countNN_35_distanceNN_0.09	NA	CardObs : Observations naturalistes issues de l'outil CardObs-Données de Lépidoptères de Bruno DAUGET - Dépt du PUY-DE-DOME (63) - Contribution à l'Atlas écologique des Rhopalocères et Zygènes du Puy-de-Dôme	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
7ebc26a4-effc-4332-82e9-bf035c0a06f1	percentNN_0.8402_countNN_831_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon ramier 2005 - 2009 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
7ebc26a4-effc-4332-82e9-bf035c0a06f1	percentNN_0.8463_countNN_837_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon ramier 2005 - 2009 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
057f5884-34b8-41af-b09d-937be2244ae6	percentNN_0.7093_countNN_61_distanceNN_0.09	NA	Réseau Loup - Lynx ONCFS - Lynx 2012 présence Régulière Mailles 10km Réseau Loup-Lynx ONCFS	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
057f5884-34b8-41af-b09d-937be2244ae6	percentNN_0.7093_countNN_61_distanceNN_0.09	NA	Réseau Loup - Lynx ONCFS - Lynx 2012 présence Régulière Mailles 10km Réseau Loup-Lynx ONCFS	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
d23e32b4-5d32-4947-b2e4-734342cb24a3	percentNN_0.9048_countNN_38_distanceNN_0.09	NA	Inventaire de la flore des Landes 2012-2019 - Inventaire de la flore des Landes 2015	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
d23e32b4-5d32-4947-b2e4-734342cb24a3	percentNN_0.9048_countNN_38_distanceNN_0.09	NA	Inventaire de la flore des Landes 2012-2019 - Inventaire de la flore des Landes 2015	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
28126fd6-7201-4d21-89ec-0ee059e36781	percentNN_0.7923_countNN_580_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Faisan commun 2011 - 2015 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
28126fd6-7201-4d21-89ec-0ee059e36781	percentNN_0.7923_countNN_580_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Faisan commun 2011 - 2015 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
0387f456-7b71-44bc-bb41-04478624021c	percentNN_0.814_countNN_674_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Geai des chênes 2007 - 2011 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
0387f456-7b71-44bc-bb41-04478624021c	percentNN_0.814_countNN_674_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Geai des chênes 2007 - 2011 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
3f428d43-aa63-4973-a747-e458d25575c4	percentNN_0.8158_countNN_744_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Tourterelle turque 2004 - 2008 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
3f428d43-aa63-4973-a747-e458d25575c4	percentNN_0.8213_countNN_749_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Tourterelle turque 2004 - 2008 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
efa0d4fa-f940-40a5-ad85-2a81cba1cd88	percentNN_0.4599_countNN_63_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Grive littorne 1998 - 2002 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
efa0d4fa-f940-40a5-ad85-2a81cba1cd88	percentNN_0.4526_countNN_62_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Grive littorne 1998 - 2002 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
657b5a96-a07d-44f0-bb6d-15e408fc2644	percentNN_0.4659_countNN_41_distanceNN_0.29	NA	Système d'Information sur la Nature et les Paysages d'Ile de France - Données du/de la naturaliste Beutin Sabine provenant de la base de donnée du SINP Île-de-France CETTIA	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
b912b7d5-161c-4fed-8aad-6282bfc4e874	percentNN_0.834_countNN_784_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon ramier 1996 - 2000 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
b912b7d5-161c-4fed-8aad-6282bfc4e874	percentNN_0.8383_countNN_788_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon ramier 1996 - 2000 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
5aa17427-58c4-4221-bb6c-20ab297d6a02	percentNN_0.9941_countNN_845_distanceNN_0.09	NA	Synthèse 10x10km de la faune sauvage des Directives Oiseaux et Habitats-Faune-Flore recensée via les portails gérés par la LPO de 2013 à 2017	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
5aa17427-58c4-4221-bb6c-20ab297d6a02	percentNN_0.9941_countNN_845_distanceNN_0.09	NA	Synthèse 10x10km de la faune sauvage des Directives Oiseaux et Habitats-Faune-Flore recensée via les portails gérés par la LPO de 2013 à 2017	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
30ba0b42-991d-47d8-b553-940082bee207	percentNN_0.8103_countNN_726_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme FLASH - Programme  FLASH  : Répartition  Tourterelle turque 2012 - 2016 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
30ba0b42-991d-47d8-b553-940082bee207	percentNN_0.8147_countNN_730_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme FLASH - Programme  FLASH  : Répartition  Tourterelle turque 2012 - 2016 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
ef9c2624-7de8-44e2-9b0c-662cff407450	percentNN_0.8311_countNN_748_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Corneille noire 2006 - 2010 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
ef9c2624-7de8-44e2-9b0c-662cff407450	percentNN_0.8322_countNN_749_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Corneille noire 2006 - 2010 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
d7c67c84-38f6-472b-85f4-8162dbab2938	percentNN_0.7817_countNN_598_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Geai des chênes 2006 - 2010 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
d7c67c84-38f6-472b-85f4-8162dbab2938	percentNN_0.7804_countNN_597_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Geai des chênes 2006 - 2010 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
63e931fa-27df-439a-81d7-c7d1cee50197	percentNN_0.8135_countNN_589_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Grive draine 1999 - 2003 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
63e931fa-27df-439a-81d7-c7d1cee50197	percentNN_0.8108_countNN_587_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Grive draine 1999 - 2003 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
4f7dd3b2-5d9c-4189-8c5a-977b8726e052	percentNN_0.8333_countNN_855_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Merle noir 1996 - 2000 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
4f7dd3b2-5d9c-4189-8c5a-977b8726e052	percentNN_0.8382_countNN_860_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Merle noir 1996 - 2000 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
a7b683a4-5a5f-4549-9a5b-51ac2d2642b3	percentNN_0.5625_countNN_144_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Alouette lulu 2005 - 2009 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
a7b683a4-5a5f-4549-9a5b-51ac2d2642b3	percentNN_0.5586_countNN_143_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Alouette lulu 2005 - 2009 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
95fce101-ceec-4320-bde8-a43b697e1bb5	percentNN_0.4331_countNN_55_distanceNN_0.09	NA	Réseau Loup - Lynx ONCFS - Lynx 2012 présence Occasionnelle Mailles_10km_LAEA Réseau Loup-Lynx ONCFS	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
95fce101-ceec-4320-bde8-a43b697e1bb5	percentNN_0.4173_countNN_53_distanceNN_0.09	NA	Réseau Loup - Lynx ONCFS - Lynx 2012 présence Occasionnelle Mailles_10km_LAEA Réseau Loup-Lynx ONCFS	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
165289f9-f323-47aa-ac69-f50a27c51406	percentNN_0.9057_countNN_221_distanceNN_0.09	NA	Données de rhopalocères récoltées par le CEN Aquitaine en 2011 et 2012	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
165289f9-f323-47aa-ac69-f50a27c51406	percentNN_0.9016_countNN_220_distanceNN_0.09	NA	Données de rhopalocères récoltées par le CEN Aquitaine en 2011 et 2012	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
87105de6-a81b-4180-be5b-7d833d979398	percentNN_0.8386_countNN_852_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Merle noir 2001 - 2005 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
87105de6-a81b-4180-be5b-7d833d979398	percentNN_0.8435_countNN_857_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Merle noir 2001 - 2005 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
744aee18-3049-495f-b6d1-b2e672b361e0	percentNN_0.7708_countNN_37_distanceNN_0.09	NA	CardObs : Observations naturalistes issues de l'outil CardObs-données bibliographiques diverses (non araignées)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
744aee18-3049-495f-b6d1-b2e672b361e0	percentNN_0.7708_countNN_37_distanceNN_0.09	NA	CardObs : Observations naturalistes issues de l'outil CardObs-données bibliographiques diverses (non araignées)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
2c09f6f8-8026-4564-9ffd-ba394f537bb7	percentNN_0.6818_countNN_45_distanceNN_0.09	NA	ONCFS Réseau Ours brun - Ours 2009 présence Occasionnelle Mailles 10km LAEA Réseau Ours brun ONCFS	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
2c09f6f8-8026-4564-9ffd-ba394f537bb7	percentNN_0.6818_countNN_45_distanceNN_0.09	NA	ONCFS Réseau Ours brun - Ours 2009 présence Occasionnelle Mailles 10km LAEA Réseau Ours brun ONCFS	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
f9f69819-36a1-4aa1-9363-043a212b66f5	percentNN_0.7868_countNN_594_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Grive draine 2006 - 2010 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
f9f69819-36a1-4aa1-9363-043a212b66f5	percentNN_0.7868_countNN_594_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Grive draine 2006 - 2010 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
038b53c5-cd89-4fb0-8de5-ffeef39852e1	percentNN_0.475_countNN_57_distanceNN_0.03	NA	Système d'Information sur la Nature et les Paysages d'Ile de France - Données de la structure Pro Natura Ile-de-France provenant de la base de donnée du SINP Île-de-France CETTIA	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
bf45efa7-ebc7-49f9-ae8c-80266c031bdf	percentNN_0.81_countNN_716_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Tourterelle turque 2001 - 2005 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
bf45efa7-ebc7-49f9-ae8c-80266c031bdf	percentNN_0.8145_countNN_720_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Tourterelle turque 2001 - 2005 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
613ffc66-7180-45db-9415-491abc575b6f	percentNN_0.3258_countNN_43_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon colombin 2004 - 2008 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
613ffc66-7180-45db-9415-491abc575b6f	percentNN_0.3258_countNN_43_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon colombin 2004 - 2008 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
7f5ed718-d5f9-448f-8261-db9e2c82e729	percentNN_0.7556_countNN_34_distanceNN_0.09	NA	ONCFS Réseau Ours brun - Ours 2009 présence Régulière Mailles 10km LAEA Réseau Ours brun ONCFS	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
7f5ed718-d5f9-448f-8261-db9e2c82e729	percentNN_0.7556_countNN_34_distanceNN_0.09	NA	ONCFS Réseau Ours brun - Ours 2009 présence Régulière Mailles 10km LAEA Réseau Ours brun ONCFS	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
716dc285-7127-471f-9718-cfb75e70c114	percentNN_0.7954_countNN_653_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Tourterelle des bois 2001 - 2005 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
716dc285-7127-471f-9718-cfb75e70c114	percentNN_0.7978_countNN_655_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Tourterelle des bois 2001 - 2005 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
2ce8d7c2-3852-4f58-a25e-1fc9e35fe293	percentNN_0.6038_countNN_32_distanceNN_0.09	NA	Réseau Loup - Lynx ONCFS - Lynx 1990 présence Occasionnelle Mailles 10km Réseau Loup-Lynx ONCFS	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
2ce8d7c2-3852-4f58-a25e-1fc9e35fe293	percentNN_0.6038_countNN_32_distanceNN_0.09	NA	Réseau Loup - Lynx ONCFS - Lynx 1990 présence Occasionnelle Mailles 10km Réseau Loup-Lynx ONCFS	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
aa5ed849-ce8b-4326-a220-f5a2b8aa0edf	percentNN_0.8028_countNN_635_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Tourterelle des bois 2008 - 2012 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
aa5ed849-ce8b-4326-a220-f5a2b8aa0edf	percentNN_0.8053_countNN_637_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Tourterelle des bois 2008 - 2012 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
5cb593bb-ba38-4f48-b67e-e3907df24b16	percentNN_0.884_countNN_221_distanceNN_0.09	NA	Regroupement de données ""papillons menacés"" collectées par les réseaux entre 1990 et 2012	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
5cb593bb-ba38-4f48-b67e-e3907df24b16	percentNN_0.884_countNN_221_distanceNN_0.09	NA	Regroupement de données ""papillons menacés"" collectées par les réseaux entre 1990 et 2012	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
4e5b7609-ecdb-4963-9172-9065f63424f7	percentNN_0.8381_countNN_797_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon ramier 2001 - 2005 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
4e5b7609-ecdb-4963-9172-9065f63424f7	percentNN_0.8433_countNN_802_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon ramier 2001 - 2005 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
f2df8baf-aaa3-4aa6-a593-c7bb2785b7e4	percentNN_0.88_countNN_44_distanceNN_0.09	NA	Données d'invertébrés	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
f2df8baf-aaa3-4aa6-a593-c7bb2785b7e4	percentNN_0.88_countNN_44_distanceNN_0.09	NA	Données d'invertébrés	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
4c1d3973-898b-40ca-ac5a-4bf87e19d4cc	percentNN_0.6875_countNN_33_distanceNN_0.03	NA	Système d'Information sur la Nature et les Paysages d'Ile de France - Données du/de la naturaliste HAYON Bruno provenant de la base de donnée du SINP Île-de-France CETTIA	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
1225f6fb-5b9e-4fcf-8a48-5bb02de4f145	percentNN_0.8403_countNN_847_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Merle noir 2012 - 2016 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
1225f6fb-5b9e-4fcf-8a48-5bb02de4f145	percentNN_0.8442_countNN_851_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Merle noir 2012 - 2016 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
7b14013a-9a70-44e0-83d3-2550d6739ab0	percentNN_0.5234_countNN_112_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Alouette lulu 2002 - 2006 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
7b14013a-9a70-44e0-83d3-2550d6739ab0	percentNN_0.5187_countNN_111_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Alouette lulu 2002 - 2006 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
1989e1ee-4a2b-4d18-9dee-e2b765cfdd32	percentNN_0.8422_countNN_838_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon ramier 2007 - 2011 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
1989e1ee-4a2b-4d18-9dee-e2b765cfdd32	percentNN_0.8472_countNN_843_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Pigeon ramier 2007 - 2011 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
14792177-528a-4ef0-83ec-933f4428c6d0	percentNN_0.7743_countNN_573_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Grive draine 2007 - 2011 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
14792177-528a-4ef0-83ec-933f4428c6d0	percentNN_0.7743_countNN_573_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Grive draine 2007 - 2011 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
ddca6af6-b02a-42d8-867f-ed5103120378	percentNN_0.8107_countNN_681_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Tourterelle des bois 2005 - 2009 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
ddca6af6-b02a-42d8-867f-ed5103120378	percentNN_0.8143_countNN_684_distanceNN_0.18	NA	Suivi des oiseaux de passage : programme ACT - Programme ACT : Répartition Tourterelle des bois 2005 - 2009 Coordonnées GPS Lambert 93	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
16734bd8-00cb-48ea-81fd-bdc2b0dcee38	percentNN_0.9111_countNN_41_distanceNN_0.09	NA	Données de l'Association naturaliste d'étude et de protection des écosystèmes CAUDALIS 2015 Chiroptères, Maculinea, Cistude d'Europe	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
16734bd8-00cb-48ea-81fd-bdc2b0dcee38	percentNN_0.9111_countNN_41_distanceNN_0.09	NA	Données de l'Association naturaliste d'étude et de protection des écosystèmes CAUDALIS 2015 Chiroptères, Maculinea, Cistude d'Europe	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
3357e981-465f-40c5-8154-ec2672d963c0	percentNN_0.8578_countNN_199_distanceNN_0.09	NA	Regroupement d'études et d'inventaires-Regroupement de données mammifères (hors chiroptères) récoltées sur la période de 2002-2014 par Cistude Nature	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
3357e981-465f-40c5-8154-ec2672d963c0	percentNN_0.8534_countNN_198_distanceNN_0.09	NA	Regroupement d'études et d'inventaires-Regroupement de données mammifères (hors chiroptères) récoltées sur la période de 2002-2014 par Cistude Nature	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	Gridded
